Optimization Algorithm: Original NSGA-III
Population Size: 100, Maximum Generations: 200
Crossover Probability: 0.9, Mutation Probability: 0.1, ALO Probability: 0.3
Using OBL Initialization: Yes

=== Optimization Log ===
Generation 160: {'gen': 160, 'evals': 200, 'avg': array([-6.50525906e+07, -6.23067890e+07,  7.50000000e+17]), 'std': array([1.12961510e+08, 1.08035580e+08, 4.33012702e+17]), 'min': array([-2.74546805e+08, -2.63200437e+08,  9.38066054e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 161: {'gen': 161, 'evals': 200, 'avg': array([-4.10037217e+07, -4.04677515e+07,  8.40000000e+17]), 'std': array([9.43044492e+07, 9.27644138e+07, 3.66606056e+17]), 'min': array([-2.74545754e+08, -2.63182327e+08,  9.38022803e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 162: {'gen': 162, 'evals': 200, 'avg': array([-3.63750758e+07, -3.50971201e+07,  8.60000000e+17]), 'std': array([9.05019213e+07, 8.70237984e+07, 3.46987031e+17]), 'min': array([-2.74605947e+08, -2.63893002e+08,  9.38529400e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 163: {'gen': 163, 'evals': 200, 'avg': array([-3.46386582e+07, -3.50312316e+07,  8.60000000e+17]), 'std': array([8.61517716e+07, 8.69332813e+07, 3.46987031e+17]), 'min': array([-2.74535701e+08, -2.70072689e+08,  9.38132705e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 164: {'gen': 164, 'evals': 200, 'avg': array([-7.69427592e+07, -7.77239932e+07,  6.90000000e+17]), 'std': array([1.14957512e+08, 1.16550315e+08, 4.62493243e+17]), 'min': array([-2.74607505e+08, -2.73133170e+08,  9.37965093e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 165: {'gen': 165, 'evals': 200, 'avg': array([-8.00218617e+07, -8.13461483e+07,  6.80000000e+17]), 'std': array([1.16808624e+08, 1.18892604e+08, 4.66476152e+17]), 'min': array([-2.73932123e+08, -2.73130805e+08,  9.37587820e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 166: {'gen': 166, 'evals': 200, 'avg': array([-7.13142069e+07, -7.06740558e+07,  7.20000000e+17]), 'std': array([1.14585986e+08, 1.13504529e+08, 4.48998886e+17]), 'min': array([-2.74556706e+08, -2.73105954e+08,  9.38041522e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 167: {'gen': 167, 'evals': 200, 'avg': array([-5.57964834e+07, -5.56401763e+07,  7.80000000e+17]), 'std': array([1.05383321e+08, 1.04858851e+08, 4.14246304e+17]), 'min': array([-2.74559475e+08, -2.72412368e+08,  9.38045483e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 168: {'gen': 168, 'evals': 200, 'avg': array([-6.39069359e+07, -6.28896878e+07,  7.50000000e+17]), 'std': array([1.11054084e+08, 1.09005294e+08, 4.33012702e+17]), 'min': array([-2.74555857e+08, -2.72816301e+08,  9.37159351e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 169: {'gen': 169, 'evals': 200, 'avg': array([-5.41204450e+07, -5.26887926e+07,  7.90000000e+17]), 'std': array([1.05352657e+08, 1.02230672e+08, 4.07308237e+17]), 'min': array([-2.74579275e+08, -2.63575831e+08,  9.40736326e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 170: {'gen': 170, 'evals': 200, 'avg': array([-5.99671161e+07, -5.79265151e+07,  7.70000000e+17]), 'std': array([1.09975304e+08, 1.06085644e+08, 4.20832508e+17]), 'min': array([-2.74579066e+08, -2.73618403e+08,  9.38166091e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 171: {'gen': 171, 'evals': 200, 'avg': array([-6.01354995e+07, -6.13513239e+07,  7.60000000e+17]), 'std': array([1.07345145e+08, 1.09296048e+08, 4.27083130e+17]), 'min': array([-2.74579304e+08, -2.73022164e+08,  9.38098235e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 172: {'gen': 172, 'evals': 200, 'avg': array([-6.20587405e+07, -6.36664304e+07,  7.50000000e+17]), 'std': array([1.07899936e+08, 1.10477330e+08, 4.33012702e+17]), 'min': array([-2.74563724e+08, -2.73377235e+08,  9.38099381e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 173: {'gen': 173, 'evals': 200, 'avg': array([-5.37913005e+07, -5.52888117e+07,  7.80000000e+17]), 'std': array([1.01462270e+08, 1.04217301e+08, 4.14246304e+17]), 'min': array([-2.74573243e+08, -2.72069529e+08,  9.38097592e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 174: {'gen': 174, 'evals': 200, 'avg': array([-5.45247748e+07, -5.46202588e+07,  7.80000000e+17]), 'std': array([1.03049835e+08, 1.02965694e+08, 4.14246304e+17]), 'min': array([-2.74509362e+08, -2.70584952e+08,  9.38080599e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 175: {'gen': 175, 'evals': 200, 'avg': array([-6.97847362e+07, -6.89090971e+07,  7.20000000e+17]), 'std': array([1.12563782e+08, 1.10690370e+08, 4.48998886e+17]), 'min': array([-2.74333470e+08, -2.73679756e+08,  9.39018448e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 176: {'gen': 176, 'evals': 200, 'avg': array([-1.10907029e+08, -1.08606120e+08,  5.60000000e+17]), 'std': array([1.25770555e+08, 1.22867813e+08, 4.96386946e+17]), 'min': array([-2.74442688e+08, -2.73501997e+08,  9.38981809e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 177: {'gen': 177, 'evals': 200, 'avg': array([-1.10409273e+08, -1.09369361e+08,  5.60000000e+17]), 'std': array([1.25246322e+08, 1.23626100e+08, 4.96386946e+17]), 'min': array([-2.74607675e+08, -2.73764094e+08,  9.38970769e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 178: {'gen': 178, 'evals': 200, 'avg': array([-1.06534195e+08, -1.04862751e+08,  5.80000000e+17]), 'std': array([1.25833058e+08, 1.23350480e+08, 4.93558507e+17]), 'min': array([-2.74608898e+08, -2.73759454e+08,  9.39901131e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 179: {'gen': 179, 'evals': 200, 'avg': array([-1.00914927e+08, -9.99972294e+07,  6.00000000e+17]), 'std': array([1.24165888e+08, 1.22541839e+08, 4.89897949e+17]), 'min': array([-2.74608786e+08, -2.65667266e+08,  9.39822422e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 180: {'gen': 180, 'evals': 200, 'avg': array([-1.05921275e+08, -1.01819689e+08,  5.90000000e+17]), 'std': array([1.27574590e+08, 1.22224965e+08, 4.91833305e+17]), 'min': array([-2.74611765e+08, -2.65092012e+08,  9.39761975e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 181: {'gen': 181, 'evals': 200, 'avg': array([-1.22340047e+08, -1.14326015e+08,  5.30000000e+17]), 'std': array([1.30499632e+08, 1.21725103e+08, 4.99099189e+17]), 'min': array([-2.74615706e+08, -2.64717385e+08,  9.39794920e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 182: {'gen': 182, 'evals': 200, 'avg': array([-8.53918056e+07, -8.06414433e+07,  6.70000000e+17]), 'std': array([1.22203056e+08, 1.15098214e+08, 4.70212718e+17]), 'min': array([-2.74612792e+08, -2.64506799e+08,  9.39758898e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 183: {'gen': 183, 'evals': 200, 'avg': array([-9.33943508e+07, -8.95115311e+07,  6.40000000e+17]), 'std': array([1.25057054e+08, 1.19437104e+08, 4.80000000e+17]), 'min': array([-2.74596633e+08, -2.72856064e+08,  9.41174401e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 184: {'gen': 184, 'evals': 200, 'avg': array([-1.25797646e+08, -1.19651100e+08,  5.20000000e+17]), 'std': array([1.31565241e+08, 1.24668804e+08, 4.99599840e+17]), 'min': array([-2.74627221e+08, -2.73289032e+08,  9.39428879e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 185: {'gen': 185, 'evals': 200, 'avg': array([-1.46050693e+08, -1.35898398e+08,  4.50000000e+17]), 'std': array([1.32919592e+08, 1.23121453e+08, 4.97493719e+17]), 'min': array([-2.74613655e+08, -2.73324808e+08,  9.39376797e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 186: {'gen': 186, 'evals': 200, 'avg': array([-1.30652444e+08, -1.23882762e+08,  5.00000000e+17]), 'std': array([1.31562667e+08, 1.24023183e+08, 5.00000000e+17]), 'min': array([-2.74627076e+08, -2.73243708e+08,  9.39372052e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 187: {'gen': 187, 'evals': 200, 'avg': array([-1.44405137e+08, -1.38889767e+08,  4.40000000e+17]), 'std': array([1.29079251e+08, 1.23247683e+08, 4.96386946e+17]), 'min': array([-2.74627164e+08, -2.73054888e+08,  9.39385842e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 188: {'gen': 188, 'evals': 200, 'avg': array([-1.68836477e+08, -1.63963329e+08,  3.40000000e+17]), 'std': array([1.22399314e+08, 1.17862980e+08, 4.73708771e+17]), 'min': array([-2.74627213e+08, -2.67260553e+08,  9.40934613e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 189: {'gen': 189, 'evals': 200, 'avg': array([-1.74894008e+08, -1.70670277e+08,  3.10000000e+17]), 'std': array([1.18361192e+08, 1.14577689e+08, 4.62493243e+17]), 'min': array([-2.74627155e+08, -2.67343311e+08,  9.40899719e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 190: {'gen': 190, 'evals': 200, 'avg': array([-1.72747127e+08, -1.66923352e+08,  3.20000000e+17]), 'std': array([1.19369218e+08, 1.14688620e+08, 4.66476152e+17]), 'min': array([-2.74627224e+08, -2.67193960e+08,  9.42152797e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 191: {'gen': 191, 'evals': 200, 'avg': array([-1.74977307e+08, -1.64859767e+08,  3.20000000e+17]), 'std': array([1.20580680e+08, 1.13256083e+08, 4.66476152e+17]), 'min': array([-2.74627135e+08, -2.66703367e+08,  9.42148505e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 192: {'gen': 192, 'evals': 200, 'avg': array([-1.75767032e+08, -1.64146336e+08,  3.20000000e+17]), 'std': array([1.21173266e+08, 1.12801268e+08, 4.66476152e+17]), 'min': array([-2.74628394e+08, -2.65429285e+08,  9.42119420e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 193: {'gen': 193, 'evals': 200, 'avg': array([-1.78626108e+08, -1.66592933e+08,  3.10000000e+17]), 'std': array([1.20257778e+08, 1.11892983e+08, 4.62493243e+17]), 'min': array([-2.74628763e+08, -2.63607436e+08,  9.42116757e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 194: {'gen': 194, 'evals': 200, 'avg': array([-1.77119430e+08, -1.64222631e+08,  3.20000000e+17]), 'std': array([1.21760828e+08, 1.12814171e+08, 4.66476152e+17]), 'min': array([-2.74625042e+08, -2.62945874e+08,  9.42329413e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 195: {'gen': 195, 'evals': 200, 'avg': array([-1.77935157e+08, -1.63686089e+08,  3.20000000e+17]), 'std': array([1.22265242e+08, 1.12450031e+08, 4.66476152e+17]), 'min': array([-2.74627246e+08, -2.61801121e+08,  9.42864028e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 196: {'gen': 196, 'evals': 200, 'avg': array([-1.86493886e+08, -1.70999574e+08,  2.90000000e+17]), 'std': array([1.19400320e+08, 1.09510822e+08, 4.53762052e+17]), 'min': array([-2.74629614e+08, -2.73486433e+08,  9.39727747e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 197: {'gen': 197, 'evals': 200, 'avg': array([-1.89068652e+08, -1.73258899e+08,  2.80000000e+17]), 'std': array([1.18094171e+08, 1.08316207e+08, 4.48998886e+17]), 'min': array([-2.74628974e+08, -2.73483166e+08,  9.39716000e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 198: {'gen': 198, 'evals': 200, 'avg': array([-2.01799613e+08, -1.83706892e+08,  2.30000000e+17]), 'std': array([1.10484542e+08, 1.00770073e+08, 4.20832508e+17]), 'min': array([-2.74600865e+08, -2.73455375e+08,  9.39714839e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 199: {'gen': 199, 'evals': 200, 'avg': array([-2.02133700e+08, -1.83295243e+08,  2.30000000e+17]), 'std': array([1.10679286e+08, 1.00565617e+08, 4.20832508e+17]), 'min': array([-2.74624071e+08, -2.73350405e+08,  9.39713446e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
Generation 200: {'gen': 200, 'evals': 200, 'avg': array([-2.07952200e+08, -1.88204237e+08,  2.10000000e+17]), 'std': array([1.07448945e+08, 9.74367714e+07, 4.07308237e+17]), 'min': array([-2.74624071e+08, -2.73350405e+08,  9.39713446e+03]), 'max': array([0.e+00, 0.e+00, 1.e+18])}
